dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
1.371179945676505351e-04,1.545403107062611912e-03,1.080775090869023208e-02,1.409506766876376938e-02
1.218018289726609504e-04,1.069853407704545074e-02,1.141020868684660371e-02,4.598042986301393957e-03
7.298325420077719718e-05,9.062737655500051337e-03,3.840855642198089635e-03,1.291708706249269922e-02
1.594109053413575667e-04,5.549571006400955825e-03,5.172876306349018065e-03,5.815610526859857528e-03
1.501761864027536316e-04,6.242068835562115947e-03,5.026292970370929356e-03,1.136737762924848114e-02
1.408697349477752009e-04,3.992952553744872138e-03,4.204500865452529858e-03,3.746214904006073005e-03
1.288222115822492601e-04,1.700648632206020307e-03,3.646388040412142355e-03,2.780621556299088439e-03
1.975007495929095836e-04,6.559867468373005786e-03,3.147223082529493864e-03,5.430903725924918213e-03
8.622231214592473785e-05,2.908472594542847300e-03,5.529275408972438542e-03,1.114913634346062846e-02
1.173356432170443521e-04,4.030318331279283267e-03,3.020628852731973603e-03,3.749655628692191798e-03
1.723272213766302758e-04,4.740568536130349876e-03,2.548283735590117175e-03,6.272374621022034843e-03
2.185249233512746346e-05,7.458628832735379917e-03,5.778707715809167263e-03,7.772318163332308898e-03
5.669499322788936873e-05,4.573402814088041619e-03,5.872156769396089278e-03,4.307774065628921026e-03
1.696311210684760479e-04,9.688814262283820117e-03,2.032923035635086310e-03,6.835729799482973337e-03
1.865727342661150615e-04,7.651405107993071095e-03,6.076519214489672395e-03,2.815946474140473138e-03
2.271942064153291993e-04,1.075481074959224598e-02,3.175473934671920427e-03,3.948573077833960124e-03
1.722512334733513576e-04,9.083401553421235550e-03,1.710660504659341141e-03,1.696892386716618989e-03
2.405710036691620043e-04,8.383457996583982413e-03,4.248057209955995693e-03,3.987014714697817951e-03
1.293918557925509687e-04,9.478505756337735413e-03,5.839682747739025764e-03,1.501379632591613158e-03
2.123031999495926124e-04,3.498023911905344049e-03,6.453163620236912652e-03,7.357713587995657690e-04
1.251808316980366576e-04,3.679230550680588283e-03,5.674043954841227928e-03,9.269481883812180981e-03
6.691448064245282990e-05,2.635171965587872634e-03,4.839364997177362029e-03,7.318604980211061012e-03
1.592939065761336294e-04,1.497492187098306386e-02,1.599791324816073404e-02,4.975328852477592205e-03
1.949535457866888083e-04,5.924661900334298771e-03,7.140290870415059131e-03,5.594805921610066478e-03
9.334860389661567173e-05,3.213565253564438801e-03,1.091502313929863105e-02,5.727777508330185105e-03
7.169230131012550866e-05,7.089110222439642256e-03,7.728497948477261979e-03,5.993071709777132890e-03
1.870180055186600502e-04,6.420426753897672499e-03,3.108013738587175542e-03,5.307373600533063160e-03
1.506517257513620206e-04,5.103742152608738668e-03,2.800260708819946910e-03,6.046097995650565743e-03
2.184951892524884917e-04,6.326823665897224162e-03,2.916697914676285881e-03,6.151256772254948268e-03
1.281438661224953892e-04,7.749118107716201562e-03,3.606893919212547563e-03,7.768743363216025662e-03
1.146715801701566543e-04,8.934407500574894148e-03,2.050705808280866606e-03,1.062068445525409834e-02
