dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
1.617840753138670082e-04,1.323524710591918521e-02,9.054683707299232207e-03,2.632817221641068489e-02
1.614547849695843176e-04,1.256536794685196579e-02,8.948470387078306942e-03,2.618120377772642851e-02
1.534301091050012649e-04,1.189333660876980628e-02,9.009592567752734010e-03,2.600303239685591156e-02
1.565799764079340043e-04,1.021540314299771227e-02,9.619508853823625222e-03,2.511736213214556604e-02
1.643758706822887701e-04,1.004982204703501296e-02,1.016088306832445276e-02,2.485776626099609962e-02
1.602567205986350481e-04,1.082758218090463555e-02,1.072028348492656651e-02,2.409090837282054642e-02
1.600930693745470279e-04,9.917106741108870638e-03,1.136199041870412582e-02,2.413843661226694123e-02
1.700703745345884862e-04,9.774008322803610926e-03,1.094526575090393715e-02,2.385261661244876541e-02
1.513266666197345047e-04,9.465206996098596282e-03,1.188136935644550432e-02,2.328210466266371348e-02
1.611839515324839009e-04,9.671867521500192647e-03,1.195707408425194379e-02,2.249456399411873739e-02
1.586460317887348646e-04,9.201538360251216436e-03,1.206621246009673305e-02,2.243435743793546766e-02
1.649893573757094448e-04,9.037448560538985029e-03,1.188825791218466911e-02,2.138747982482843910e-02
1.649698445954202121e-04,9.825937105476321987e-03,1.136400001535529600e-02,2.111157586736381320e-02
1.691091710793536694e-04,1.057561154653439625e-02,1.161165536357414325e-02,2.011118824290342860e-02
1.683708025783094099e-04,1.080264818839461217e-02,1.158705617474131179e-02,1.916429407541130059e-02
1.555416805055473731e-04,1.040603898063718023e-02,1.177831487151237942e-02,2.040228530945082872e-02
1.666103737079763540e-04,1.038598794941178287e-02,1.074762975962283498e-02,2.012348941191880250e-02
1.608442680355202860e-04,9.518727229911020174e-03,1.034602307739934147e-02,1.914429563398241038e-02
1.556077939923148105e-04,1.046832978119050656e-02,9.761072339239569573e-03,1.992854389826590258e-02
1.636783227219024248e-04,1.053052918415211744e-02,9.869636576370603362e-03,1.913870050215251209e-02
1.666194832943104537e-04,1.084148379751867161e-02,9.296255864068068628e-03,2.060869512351545807e-02
1.577624461099735994e-04,1.126006229627354686e-02,1.023196922824649510e-02,1.994315674463496835e-02
1.722217771777265964e-04,1.100537123453866790e-02,1.009870747415756408e-02,2.108384543041069009e-02
1.624503326725944600e-04,1.065094278079273780e-02,9.962030642091911081e-03,2.008171781500438582e-02
1.443915495026403103e-04,1.066423040054641919e-02,8.975468238482086844e-03,2.000036007954458100e-02
1.643669983236933983e-04,1.121454611202960666e-02,8.623525420447477122e-03,2.012606405578946239e-02
1.572776331143441457e-04,1.145529238082894016e-02,8.780540505062358128e-03,2.031056309047163735e-02
1.624165387635743334e-04,1.143138500829206719e-02,9.318554906541392027e-03,2.096004616051381705e-02
1.599117611897467263e-04,1.208130541221917598e-02,9.111173203197556192e-03,2.244090261349333121e-02
1.650676139241896397e-04,1.241454487503055454e-02,1.008939097924647921e-02,2.023720227747570835e-02
1.597506125238130903e-04,1.262342965202527950e-02,9.455091806916005037e-03,2.047993134764071466e-02
1.650043291972784400e-04,1.369780232820164839e-02,9.469220335249998316e-03,2.240345119661110718e-02
1.525621326550437903e-04,1.430084748839959355e-02,1.059906278892332361e-02,2.227429774576751564e-02
1.601466253631081481e-04,1.552711095788659318e-02,1.100813189348739257e-02,2.378620503276526049e-02
1.744521458177133620e-04,1.714362775602680869e-02,1.087581436689022581e-02,2.248194301310191268e-02
1.574700035422803963e-04,1.815561544089671492e-02,1.175715630142684480e-02,2.150629477180772062e-02
1.493401859959224702e-04,1.872436888055127244e-02,1.272529779865148869e-02,2.172664767765686289e-02
1.506986692464121127e-04,2.001596411658499580e-02,1.416278812362975481e-02,2.150173529934444952e-02
1.598298358768037851e-04,2.125562303819785240e-02,1.595694968149298509e-02,2.418805357889948146e-02
1.576178481056705232e-04,2.326608169812741794e-02,1.700653528502158590e-02,3.111383355384746488e-02
1.583309464676090495e-04,2.616781035451483037e-02,1.992311064406469823e-02,3.823541537327589807e-02
1.683144009375684661e-04,2.425990547227469332e-02,2.055211489651255843e-02,3.589101749051870627e-02
