x_chief,y_chief,z_chief,vx_chief,vy_chief,vz_chief,x_deputy1,y_deputy1,z_deputy1,vx_deputy1,vy_deputy1,vz_deputy1,x_deputy2,y_deputy2,z_deputy2,vx_deputy2,vy_deputy2,vz_deputy2,x_deputy3,y_deputy3,z_deputy3,vx_deputy3,vy_deputy3,vz_deputy3
-5912.261806138735,498.18107128548843,-3705.183152995577,4.025359718084369,0.8698981819317858,-6.32347143656558,918.3724873737796,-3914.547803721129,-5646.598636568201,-0.23081566506369988,-6.273159068007348,4.286938554023004,-2388.7135031582216,2343.067134480491,6128.268879351762,6.032885337078335,-2.92501866108527,3.4744103098389436,1992.0273672644855,6354.695232935265,-2124.86550802003,1.7055937058505652,1.852436590558913,7.117186435768772
-5658.529311254603,549.2953962495362,-4076.5467099286348,4.429396431899819,0.833321960177926,-6.051011231964694,902.5623279345048,-4282.266056670039,-5377.414038538634,-0.2959997227791016,-5.979737810326021,4.682654140846036,-2021.9807271373354,2162.771673272142,6323.691510897278,6.187253664405801,-3.082716416553243,3.037425472615998,2090.1054888385006,6452.41059149773,-1693.6573582495853,1.5625305122389852,1.4035964416076334,7.251372547840552
-5381.110178304383,598.110400735195,-4430.799963717269,4.814642413698769,0.7932816748518131,-5.753333115107834,882.8781452635942,-4631.603802990898,-5085.084618685816,-0.3599029584666361,-5.660699330119774,5.058152848216947,-1646.763692988996,1973.4012570657405,6492.508067411599,6.315599478822252,-3.2274139887010684,2.587851764468086,2179.399490658305,6523.008308615353,-1255.3120474702046,1.4128928714328404,0.948833913109293,7.355007162233974
-5081.179948791552,644.4233320706245,-4766.467778426154,5.1795090476054,0.7499492933557298,-5.431718205016671,859.4051585971835,-4961.065448900229,-4770.872842970108,-0.4222474245500612,-5.317443669637922,5.411801952617953,-1264.6396740093571,1775.7539198155407,6634.019601205645,6.4174102068298176,-3.358519942679686,2.1275759022940464,2259.5337599774857,6566.190673677686,-811.6765896198173,1.2573137922102848,0.4900738067012604,7.427648191064531
-4760.006787177134,688.0421543959,-5082.154790589565,5.522498469584906,0.7035099294465307,-5.087543380360777,832.2450617506473,-5269.2427094527275,-4436.136231899659,-0.48276213659739003,-4.951479969344242,5.74206699107635,-877.2134128894692,1570.6614826854477,6747.641593419905,6.49228295922715,-3.4754997780224284,1.658524191312741,2330.1714533624013,6581.776048502045,-364.62053300773465,1.0964520936338351,0.02925894159578121,7.468986895459852
-4418.945869859589,728.7863108149149,-5376.550956903427,5.842209005923503,0.6541609499426081,-4.722274642410328,801.515565846131,-5554.82094775576,-4082.3212356141566,-0.5411843849733302,-4.564419471826206,6.047519325849417,-486.1105112783709,1358.9860852307002,6832.906100397734,6.539925449292128,-3.5778776514587465,1.182654897258505,2391.015956960345,6569.699684258649,83.97209106771142,0.9309894367041915,-0.43165866749559983,7.478849449639137
-4059.4334643363395,766.4874310089409,-5648.436696903565,6.137340063097252,0.6021110513193215,-4.337460260783635,767.3498642473843,-5816.5850754660105,-3710.9566698324215,-0.5972610145800977,-4.15796789904131,6.326843206268073,-92.97077504545858,1141.6166195313676,6889.46344304983,6.560156554771296,-3.6652378908007455,0.7019506421552315,2441.8121646678037,6530.014006522451,532.2108922575907,0.7616272263089052,-0.890726706492096,7.457197792961107
-3682.9807312003513,800.989982723727,-5896.687619202659,6.4066964789382475,0.5475793133730565,-3.93472375469888,729.8960219258503,-6053.424977985813,-3323.6467448654043,-0.6507496623247909,-3.733917238515386,6.578842260302109,300.55846398288537,919.4650795052555,6917.083440858774,6.552906543026308,-3.7372263099955725,0.21841083062306024,2482.3475670828357,6462.888365986721,978.2072745902384,0.5890834059624153,-1.3460014659934845,7.404129759941993
-3291.1672808379076,832.1518659524295,-6120.278822869706,6.649192351237919,0.4907942364323663,-3.5157567572380315,689.3162921108989,-6264.340430221047,-2922.0637238758295,-0.7014199417511897,-3.294136984349926,6.802445350941454,692.8290300939101,693.4628370598097,6915.656192446421,6.518216975080651,-3.793551334086145,-0.26595589093258326,2512.4531455220144,6368.608256361756,1420.082575993068,0.4140891693072166,-1.7955566866736241,7.319878487307292
-2885.6345155689487,859.8449490013772,-6318.288768208838,6.863854364922648,0.431992767778427,-3.0823118041026025,645.7863637105471,-6448.4454718164325,-2507.9402503367583,-0.7490545643261478,-2.840564888908627,6.996711736912338,1082.198570668006,464.5568562723164,6885.192404657601,6.4562403000758675,-3.833984940933291,-0.7491391433758526,2532.00406685226,6247.574004954879,1855.976150730048,0.2373856133163433,-2.2374922804025883,7.204811106237292
-2468.078786587021,883.9555459388228,-6489.902713487374,7.049824642579234,0.37141932204049305,-2.636195081737942,599.4945436114231,-6604.9722144221105,-2083.0613880912856,-0.7934503871881716,-2.3751972904484124,7.160835483507595,1467.0371897218195,233.7058564441362,6825.823271972959,6.367239147018073,-3.858363424237679,-1.229134295484538,2540.920176400208,6100.298945301397,2284.0533523339345,0.05972035857747133,-2.669942863815795,7.059426736832503
-2040.2443934953455,904.384835184687,-6634.415716049047,7.206363145329812,0.30932479939161195,-2.1792591627931044,550.640878562073,-6733.274057719434,-1649.256420438068,-0.8344193777494876,-1.900079090369108,7.294149077269753,1845.734029939334,1.8764346795889724,6737.7999078296325,6.251585315918056,-3.8665879797894043,-1.7039499204158615,2539.1662877242534,5927.4070849104655,2702.513375888387,-0.11815583806127913,-3.0910860446795962,6.884353810205454
-1603.9164525848496,921.0492192003494,-6751.235197717616,7.332849651842645,0.24596560442293394,-1.713395749941312,499.4362218962724,-6832.8282955743825,-1208.3904571664493,-0.8717894863829092,-1.4172934608477998,7.396126207713338,2216.7037851000114,-229.96084139299717,6621.49232918175,6.109758465750107,-3.8586251141069186,-2.171615231763734,2526.7522695348493,5729.630284629985,3109.596920273305,-0.2954924538364471,-3.499150406213961,6.680346751260503
-1160.9136583443112,933.880625382504,-6839.883075454644,7.4287853426540345,0.18160266765849678,-1.24052844238241,446.10125084796255,-6903.238098706451,-762.3559003591394,-0.9054054195005509,-0.9289513691196535,7.466383689936826,2578.3931245262033,-460.8353600066416,6477.38799545338,5.942344492317249,-3.834506871849994,-2.630187501202414,2503.7329314957506,5507.804969254675,3503.593633177083,-0.4715425298975983,-3.89242314036789,6.448282061938728
-713.0809611136652,942.8267483568734,-6899.9974589051435,7.493794015055284,0.11650047082164905,-0.7626055331410823,390.86544063350453,-6944.233865556543,-313.06382100623244,-0.9351293066129674,-0.43718100835056467,7.5046825135333055,2929.287010640785,-689.7803996987952,6306.089903000923,5.750033585338626,-3.79433087574768,-3.077759456717294,2470.2077120033764,5262.868391745281,3882.849304239902,-0.6455659387159065,-4.26925728771233,6.189153850298038
-262.28218236370316,947.8512339111073,-6931.33391678316,7.527622950702152,0.05092607621159121,-0.2815928397982943,333.96600181887857,-6955.673938495945,137.5647010113623,-0.9608412564067519,0.05588277322675356,7.510928015306983,3267.9148899904426,-915.8370603150565,6108.314236379094,5.5336179510682415,-3.7382601704090455,-3.512466656352379,2426.3201722971853,4995.854475750916,4245.772774550785,-0.8168325691818047,-4.628078548901708,5.904068855124978
189.60741212568385,948.9338048082043,-6933.766314066257,7.530143454009118,-0.014851840077945752,0.20053343324684847,275.64678774047246,-6937.54468801989,587.6072212294899,-0.9824397984520967,0.5481089535429481,7.485169185567265,3592.8567372013367,-1138.0581784969136,5884.887578153779,5.293989184679597,-3.6665228594073223,-3.9324948274422056,2372.25730237845,4707.889263000738,4590.842533798712,-0.984625411848701,-4.967391640322074,5.594241018733108
640.7085618572053,946.070328690615,-6907.287221744745,7.501351074509107,-0.0805639518429951,0.681793806324946,216.15717890218465,-6889.959972991721,1035.1485078096614,-0.9998422088013118,1.037380639241483,7.4275971298279275,3902.748930351979,-1355.512214893399,5636.743679773171,5.03213527563629,-3.5794115235554216,-4.336087155665746,2308.248645190387,4400.185993540167,4916.612979590644,-1.1482435293819773,-5.285786174342561,5.260985662139518
1089.1454652763725,939.2728282302917,-6852.007900478347,7.4413655209300185,-0.14594124441231976,1.1602126174048764,155.75095132564664,-6813.159990227862,1478.2890019175898,-1.0129847194147565,1.5216051047672963,7.338542719224215,4196.289935239362,-1567.2870995820763,5364.919797128361,4.749137229398479,-3.47728240741052,-4.721551502210197,2234.5652463266574,4074.039847730246,5221.720316711134,-1.307004900038309,-5.581942052265504,4.905713316920942
1533.0532190930467,928.5694336117078,-6768.157859026128,7.350430269020153,-0.21071597543804915,1.6338251048229107,94.6851357843967,-6707.509531627208,1915.1531138610887,-1.0218226130021133,1.9987234892792753,7.218473473540386,4472.245775048865,-1772.4940213969155,5070.552595923329,4.446165290127508,-3.3605543608213493,-5.087267521129419,2151.5184371808173,3730.822379421244,5504.888077324894,-1.4602491248339804,-5.854634365382745,4.529923266779272
1970.5852248062643,914.004277364066,-6656.083987813797,7.228911859411813,-0.274622635975079,2.100684487873275,33.21887470970323,-6573.495671549082,2343.8973104986417,-1.026330206446332,2.4667200803288636,7.067989730118286,4729.4552610869705,-1970.2711460800153,4754.873633832959,4.124474751537193,-3.2297075228016534,-5.431693642897332,2059.458459925294,3371.9756697822045,5764.932246234771,-1.6073399918647293,-6.102737806259084,4.135196849286586
2399.920543584758,895.6373314963544,-6516.249267565389,7.077298876311678,-0.3373989127641962,2.5588690515795753,-28.38771667887632,-6411.724911143485,2762.717952871809,-1.0265007274405071,2.923631122243819,6.887820159845963,4966.834959567543,-2159.7872474428596,4419.204428641226,3.785401346644807,-3.0852817361875737,-5.753373884458937,1958.7729430194954,2999.006230959209,6000.765978229889,-1.7476678939176462,-6.325230598269037,3.7231905645714307
2819.2711799496997,873.5441868450495,-6349.231052629723,6.896200592803388,-0.3987866522392936,3.006489239017075,-89.87467878301538,-6222.919809764127,3169.858846883769,-1.0223460902752195,3.3675530972003616,6.678816697711883,5183.383869021497,-2340.2452350827693,4064.9511240890324,3.430356211799313,-2.927874683398585,-6.0509444410249245,1849.8852361030947,2613.4786881006967,6211.403897228438,-1.8806520979768,-6.521197956331106,3.295629033031682
3226.889273721023,847.815774528738,-6155.71892854639,6.686345264277793,-0.4585328262320936,3.4416947504995865,-150.98331973085453,-6007.9151363953515,3563.618474039886,-1.0138965778324744,3.7966504377414836,6.441948959922319,5378.187782783573,-2510.8855616915043,3693.598767976871,3.0608204258705043,-2.758139736127978,-6.32314001067045,1733.2526131479024,2217.009267391921,6395.965969285027,-2.0057428673860116,-6.689835095572846,2.8542978387303024
3621.0741784745674,818.558029425253,-5936.512143582949,6.44857804817747,-0.5163904986703877,3.8626816439446685,-211.45730578521204,-5767.653576164503,3942.3568736753523,-1.0012004377466595,4.209162640673811,6.178298222246325,5550.423311246323,-2670.9894926523552,3306.7052201030647,2.678339131698724,-2.576783514872076,-6.5687997996835215,1609.3643526401772,1811.2591166534849,6553.680943555641,-2.1224234392236307,-6.830449807221792,2.4010362891917936
4000.1794033760907,785.8914956521571,-5692.516614485364,6.183858526026846,-0.5721197917847199,4.26769942498575,-271.0437251610024,-5503.1810284776175,4304.502152608373,-0.9843234013648753,4.603410763518429,5.889051035065064,5699.361539197184,-2819.8822204815447,2905.8947108046814,2.2845152536315583,-2.3845631577781274,-6.786873154723643,1478.7397033687541,1397.9274838562387,6683.889356971263,-2.2302118608087222,-6.942464622300294,1.937730116130677
4362.619393780904,749.950874145836,-5424.741507555485,5.893257802749015,-0.6254888494844822,4.6550581091368874,-329.49412089014874,-5215.641534114005,4648.556602665013,-0.9633481345685802,4.977803295680988,5.57549254960937,5824.371294593809,-2956.935806755485,2492.851074127622,1.8810028319926753,-2.182283302241562,-6.976424767313049,1341.9257441298657,978.7447776637712,6786.046099657446,-2.3286626901559324,-7.025418583705043,1.4663041354796096
4706.876124491958,710.8845126015055,-5134.295397426351,5.577955158630662,-0.6762747946711144,5.023135231782715,-386.5654889227609,-4906.27186876887,4973.102410918161,-0.9383736297036295,5.330841406941622,5.238999627175163,5924.922006596147,-3081.5719344965705,2069.3106829019453,1.4695000024084093,-1.9707927868922293,-7.136639397059407,1199.4951453557399,555.465532909756,6859.722539060842,-2.4173685656060533,-7.078968646023513,0.988714879213098
5031.5054781358995,668.8538382573547,-4822.382007556628,5.239234231024448,-0.724264676358799,5.370382775221598,-442.02123820772846,-4576.395840084086,5276.806951670451,-0.9095145478119864,5.661123585473219,4.881033798862342,6000.5861325580845,-3193.264454578337,1637.0551161523586,1.0517416548259728,-1.750981085944848,-7.266826062318906,1052.0438403604264,129.86130282181554,6904.608201330508,-2.495961649779045,-7.10289072007768,0.5069432061409347
5335.143379827794,624.0327342800476,-4490.2955385026125,4.8784787059611565,-0.769256401607301,5.6953339756952746,-495.63211004016,-4227.418324212523,5558.427653101917,-0.8769005200781629,5.96734968614062,4.503134137782105,6051.041135969174,-3291.541710559498,1197.9035922467758,0.6294918135644013,-1.5237744922144985,-7.3664216507208895,900.1886136017837,-296.2865011198506,6920.51200879164,-2.5641149524439344,-7.0970803758344445,0.02298689430930773
5616.511658230611,576.6068608329206,-4139.415592427012,4.497167504220088,-0.8110596464722355,5.9966099675475375,-547.1770544842299,-3860.81907649097,5816.816435022949,-0.8406754169156839,6.248324417118661,4.106910098946054,6076.070999997822,-3375.9886274608507,753.7052038958504,0.20453578562923247,-1.2901320692766747,-7.434993907009809,744.5646131104595,-721.1938014980378,6907.363072395934,-2.6215435359127963,-7.061553213167142,-0.4611467858984989
5874.423602349735,526.772922277478,-3771.201705030952,4.096869451967128,-0.8494967394777495,6.272926216606439,-596.4440621662261,-3478.146348930719,6050.9237172613375,-0.8009965924477791,6.5029602987439805,3.6940343744383397,6075.567264277899,-3446.2485513464967,306.33099348770537,-0.2213278704015948,-1.0510413971506087,-7.472243761891953,585.8227940595372,-1143.0810596864635,6865.211037900396,-2.6680056051994114,-6.996444905212536,-0.9434485212611158
6107.789183002407,474.7378823663499,-3387.187499097919,3.679237432664018,-0.8844035105449272,6.523098690793499,-643.2309501737725,-3081.0103450612714,6259.802000823796,-0.7580341113108152,6.730280132882583,3.2662358032454812,6049.5295758473485,-3502.024828140752,-142.33409079237288,-0.6462954985195402,-0.8075141393806896,-7.478006972837081,424.6273003629786,-1560.18047336153,6794.225984288386,-2.703303483508639,-6.90201091398789,-1.4219144322358062
6315.619907923702,420.7181297232335,-2988.974477052824,3.246002024390476,-0.9156300978914945,6.7460497130129795,-687.3461011849847,-2671.076540273737,6442.609026078892,-0.7119699637606937,6.929419023898895,2.825292366550732,5998.065748626464,-3543.0821118768763,-590.3993161036864,-1.0685665630802728,-0.5605814623732553,-7.452255055877318,261.6527912130758,-1970.7431469942514,6694.697872681379,-2.7272844717252123,-6.778625872774361,-1.8945535806914373
6497.033279958435,364.93859636262266,-2578.225473292767,2.7989646347823314,-0.9430417051749008,6.940813439710072,-728.6091552793931,-2250.0588933005088,6598.610513797244,-0.662997274025907,7.099625993546801,2.3730242906630163,5921.391329444909,-3569.2473944997005,-1035.9763204006617,-1.486351869123434,-0.31128934022104593,-7.395095496138013,97.58171960735476,-2373.0462150383714,6567.035543778385,-2.739841588545779,-6.626782624803925,-2.359395511488499
6651.256828772568,307.63183246841766,-2156.6577904581836,2.3399901542295933,-0.966519301096104,7.106540908212226,-766.8516541465824,-1819.7129719299367,6727.18249596018,-0.6113195057616672,7.240265231808663,1.9112872713081015,5819.828672314913,-3580.4107513925237,-1477.187258773759,-1.8978817236161991,-0.06069377994132162,-7.306771233877775,-66.89842982160097,-2765.399896764516,6411.76526178194,-2.7409141858475077,-6.447090903270129,-2.8144978276672514
6777.631688013192,249.03704111419387,-1726.036047198289,1.8709991565383253,-0.9859602538236864,7.2425045971399795,-801.9176376065682,-1381.8290135784591,6827.813243828942,-0.5571496673531711,7.350817023966804,1.441965825009449,5693.805526325809,-3576.5257989267816,-1912.1728973431198,-2.301413976844514,0.19014399698544027,-7.187659431945564,-231.09793597574063,-3146.1544606728703,6229.528802900324,-2.7304884319149334,-6.240275633866428,-3.2579537949350272
6875.615691852141,189.39907705708418,-1288.1647682559508,1.3939596846727245,-1.0012788929389906,7.348102446801658,-833.6641924879852,-938.2249390113302,6900.104800886281,-0.5007095187274884,7.430878391123653,0.9669667659541705,5543.853146125016,-3557.6098624960764,-2339.100611991949,-2.695241885273968,0.4401623806885671,-7.038269539516315,-394.3276612653218,-3513.707075197174,6021.08108692294,-2.7085976533566822,-6.007174838162309,-3.6878999660267993
6944.785967348053,128.96741416008817,-844.8807507678287,0.9108786671941344,-1.0124069921379133,7.422861290530682,-861.9619539782653,-490.73933539194263,6943.774127967347,-0.44222878029582996,7.480163477145449,0.48821280027459896,5370.6039373778385,-3523.7438556483266,-2756.1722503766264,-3.0777017405062406,0.6883041710657618,-6.859240675483735,-555.9018875945851,-3866.5085210520106,5787.2873511066455,-2.6753225250325037,-5.74873711434525,-4.102523809549133
6984.841002022595,67.99508638283125,-398.04524346323427,0.42379301834806915,-1.0192941666424267,7.466439653297962,-886.6955595681205,-41.224423013766994,6958.653867244144,-0.38194434369164,7.4985037097713905,0.007636224246109237,5174.788652794042,-3475.07187302595,-3161.631817292325,-3.4471802133596974,0.933521313801779,-6.651338362724456,-715.1411588898876,-4203.069739144735,5529.119866728925,-2.6307910961660053,-5.466018671331871,-4.500071321345062
6995.60216942175,6.737607617913345,50.4640221263388,-0.06523951881551182,-1.0219081801572938,7.478629880502988,-907.7640556665427,408.46098141836177,6944.692730783892,-0.320099483122351,7.485847757609173,-0.47282729135954893,4957.233157211054,-3411.8005018210483,-3553.7729455587496,-3.8021213674601477,1.1747795420138976,-6.415450651379872,-871.37511996788,-4521.968186551578,5247.654200187996,-2.575178640113869,-5.160179893081902,-4.878854589504583
6977.0146991619795,-54.54812407022436,498.76090733251874,-0.5541497215763299,-1.0202351572316104,7.459359567443164,-925.0812568694215,856.4584931987077,6901.95551823965,-0.2569430654372086,7.442261298148056,-0.9512448515219755,4718.854782779811,-3334.197858311078,-3930.946117060388,-4.141033302864288,1.4110628939034457,-6.152583675139269,-1023.9453407807592,-4821.853971727338,4944.065022471867,-2.5087073150559833,-4.832481412178476,-5.237259277179936
6929.148081971987,-115.60493203221098,944.9590062545452,-1.040866360171916,-1.014279698022752,7.408692268373536,-938.5760577333108,1300.9171686650643,6830.622766929282,-0.19272875644949294,7.367926604991522,-1.4256924442484789,4460.658297468826,-3242.5923577258814,-4291.565601358918,-4.462494396952039,1.641378079933721,-5.863856689096508,-1172.2081143186833,-5101.455738963654,4619.621473172464,-2.431645623201978,-4.484279675357286,-5.573751980642367
6852.195904452903,-176.17647053085378,1387.179806269532,-1.523325722521703,-1.0040648936799923,7.326827473061782,-948.1926967453699,1740.000484100367,6730.990036196747,-0.1277142206532611,7.263141955475897,-1.8942610276315255,4183.731511857037,-3137.371227180722,-4634.116082313611,-4.765159116893745,1.864758676614475,-5.550496640982179,-1315.537215728981,-5359.586271213692,4275.682087963691,-2.344307656996885,-4.11702198860971,-5.8868874138304115
6746.475112605434,-236.00833216374804,1823.5608250679,-1.999481118507359,-0.9896322418315431,7.2140998480585825,-953.8909720013369,2171.8932735761623,6603.466826608159,-0.062160311252068494,7.128320852929938,-2.3550626184346464,3889.2405505118218,-3018.9787726706836,-4957.158946315119,-5.047763385191148,2.0802691278276915,-5.213832329380833,-1453.3266095612535,-5595.147779837396,3913.6893015532787,-2.2470521222492943,-3.732241035632274,-6.175315365266429
6612.424707520849,-294.8491472340594,2252.2636802480342,-2.467312291660342,-0.9710414629353304,7.070977749271406,-955.6464079162657,2594.8086142787056,6448.5751332924865,0.0036697526253091296,6.9639910512662855,-2.806236401671264,3578.424815145124,-2887.9144121456884,-5259.338208972901,-5.309129486871001,2.2870085386447556,-4.85528820291604,-1584.99309149942,-5807.136849658583,3535.1635415007063,-2.1402811300756492,-3.3315488705793506,-6.437787368910814
6450.603880911837,-352.45166917547766,2671.4820481757215,-2.92483466801621,-0.948370219503214,6.898061021577339,-953.4503721084905,3006.9946469364286,6266.947631667467,0.06951122450963926,6.770793363588804,-3.245954877166329,3252.5916672215317,-2744.7304874670426,-5539.3860603116555,-5.548170513645682,2.4841142506221687,-4.476377853363615,-1709.9788505267513,-5994.649008019444,3141.6969318970205,-2.024438752009377,-2.916630394087088,-6.673163027498698
6261.689602279888,-408.57384029390215,3079.449470020933,-3.3701083752558225,-0.9217137413940696,6.696078109871042,-947.3101414265489,3406.7413177066455,6059.325492963339,0.1350986876517033,6.549480231242324,-3.672430054541784,2913.110857784773,-2590.0298685886705,-5796.128011646073,-5.763894346528638,2.67076519148242,-4.078697253324629,-1827.7539372152303,-6156.882887311542,2734.9466296443234,-1.9000093354999241,-2.4892363301288487,-6.880415925335281
6046.473673394005,-462.97983231334354,3474.446964590261,-3.8012469699509808,-0.8911843614587726,6.465882513866374,-937.248915941805,3792.3870263298218,5826.555826430625,0.2001669327564993,6.300914025393245,-4.0839197025889025,2561.408732013124,-2424.463363620189,-6028.487630241671,-5.955407183807873,2.846184995754145,-3.663917785592348,-1937.8186237591158,-6293.143951782261,2316.627819861969,-1.7675155802438594,-2.0511757301641693,-7.058639067535582
5805.859269315778,-515.4410564999766,3854.8104097264904,-4.216425816604755,-0.8569109667784867,6.208448625928643,-923.3057796157584,4162.325163581196,5569.588744944244,0.2644518579612875,6.026065049954851,-4.478733652752915,2198.962235460334,-2248.726948533628,-6235.490850567319,-6.121916625771485,3.00964489623713,-3.233779106861509,-2039.7056415020504,-6402.847761271738,1888.5064006860055,-1.6275163792538208,-1.6043080399667824,-7.207049784349354
5540.856988383324,-565.7371384776767,4218.937656583676,-4.613890069022342,-0.8190383715401607,5.9248669970162915,-905.5356062790189,4515.010519109334,5289.474050934552,0.327691391867187,5.7260092125750575,-4.85524014964725,1827.2927481464144,-2063.5588301968146,-6416.26985334959,-6.262734331015213,3.1604663889638047,-2.7900818831723257,-2132.9822820491217,-6485.522746920026,1452.391391318881,-1.4806044321764993,-1.150534773169468,-7.324994042520603
5252.580436310027,-613.6568532306951,4565.295343932462,-4.991962212130083,-0.7777266182186309,5.6163390803047255,-884.0089095359871,4848.965538722804,4987.357540214808,0.3896264395629227,5.401925329570025,-5.21187223434078,1447.9597716982128,-1869.7363561861391,-6570.066505711148,-6.37727826145429,3.2980236765597324,-2.334680428702138,-2217.2523486151717,-6540.812476772864,1010.127100529892,-1.3274036420067263,-0.6917908436566882,-7.411950110543552
4942.241371827015,-658.9990162032951,4892.425382724462,-5.34904913041572,-0.7331502141685109,5.284171505146747,-858.811635241306,5162.786408146815,4664.4769223495205,0.45000185062233894,5.055092031164022,-5.547134138836792,1062.5544936732147,-1668.0727844862834,-6696.235357391709,-6.4650745342678615,3.421745896494625,-1.8694752734816198,-2292.157945036748,-6568.477392564894,563.5850958100079,-1.1685663098972683,-0.23003561619834728,-7.467531531085103
4611.1444430806405,-701.5733268403907,5198.951084359616,-5.683648677413135,-0.6854973109634553,4.929769935641452,-830.0448952855047,5455.148938300808,4322.157357721509,0.5085674070417405,4.686884235198825,-5.85960766290734,672.6932521027713,-1459.4139257643303,-6794.246189403437,-6.525758898928826,3.531119141621918,-1.396405679596436,-2357.3810908590185,-6568.396002714307,114.65601596240548,-1.0047701461208483,0.23275625909624076,-7.491489361586756
4260.681545284887,-741.2011613555203,5483.582909368696,-5.994355728814858,-0.6349688338551838,4.554632568239081,-797.8246415805614,5724.814225324563,3961.8066133966786,0.5650788280381085,4.298769160583588,-6.147958497481882,280.0109222324493,-1244.6346704519872,-6863.686112472521,-6.559077856268881,3.6256882806165063,-0.9174421197144502,-2412.6451520857813,-6540.565520651492,-334.75872801174796,-0.836715118295676,0.69460415802681,-7.48371365292724
3892.3258309374264,-777.7163119510348,5745.123816458054,-6.2798677095856075,-0.581777568567214,4.160343321561153,-762.2812793522647,5970.634056981322,3584.9098422303737,0.6192987875850607,3.8923018561118035,-6.410942452329922,-113.84575351769197,-1024.6354124237876,-6904.261213290781,-6.5648894342984345,3.7050585854532265,-0.434578726615928,-2457.7160785292485,-6485.101941943792,-782.7553173542223,-0.6651201606413707,1.1535308653329517,-7.444234145770963
3507.6254042671285,-810.9656701390676,5982.474194984403,-6.538989592606792,-0.5261472123033114,3.7485647690751107,-723.5592191242459,6191.556035763839,3193.0239923712984,0.670997939550768,3.469120225784073,-6.647411540028578,-507.2248721438694,-800.3383806605849,-6915.79774698634,-6.5431636323880165,3.7688971719683413,0.050174281960784585,-2492.4034401900826,-6402.239558177774,-1227.4359080247377,-0.49071977020473434,1.6075719537191948,-7.373220174565245
3108.1967315355832,-840.8098522106459,6194.636366860819,-6.7706383726683415,-0.4683113953598684,3.3210308615930257,-681.8163671156157,6386.628388089151,2787.7718573499737,0.7199559443512712,3.0309395383190583,-6.85631986335629,-898.4760935563424,-572.683889972377,-6898.242874374822,-6.4939825416042005,3.8169342578848267,0.5347982022066249,-2516.5612567060707,-6292.329910122871,-1666.9169836334017,-0.31426051761664,2.054785082858716,-7.27097977977805
2695.717798423924,-867.1237652656492,6380.718646579588,-6.97384702484137,-0.4085126791125383,2.8795394819708195,-637.2235541656416,6555.004428447429,2370.8357802294104,0.7659624901730038,2.579546415954355,-7.036729249470831,-1285.9573616805483,-342.62652165337795,-6851.664942537683,-6.41754014469232,3.84896424055672,1.017273468103954,-2530.0886155952526,-6155.840187226622,-2099.3376316084928,-0.13649750096328503,2.4932591437827,-7.13795803957351
2271.921045067985,-889.7971125415045,6539.938950424635,-7.147767960259156,-0.34700153543328927,2.425944869110958,-589.9639037385712,6695.946647316762,1943.9510287777912,0.8088183010771384,2.1167923057505047,-7.187814571654788,-1668.0416039316028,-111.13124487968817,-6776.25330716582,-6.314141794646617,3.864846594215833,1.495587302416423,-2532.9300767492914,-5993.351084884364,-2522.867696359857,0.0418092282513868,2.921123177088678,-6.974734642391651
1838.586108436314,-908.734837058888,6671.627948003272,-7.291675995004056,-0.2840353118211373,1.9621499426868119,-540.232140041657,6808.830392104516,1508.898862220473,0.8483361237002567,1.644586445207512,-7.308868698155184,-2043.1233896313772,120.83051024725931,-6672.317694983593,-6.18420336625506,3.864506583819747,1.9677413965296333,-2525.075862367382,-5805.554135091552,-2935.7157647790336,0.21989823831720226,3.3365549979295586,-6.78202073152963
1397.5324007577524,-923.8575028359141,6775.2317509376535,-7.404970849101195,-0.21987718573695672,1.4900985541956715,-488.2338378004625,6893.147111349446,1067.499313759973,0.8843416838319069,1.1648883428577734,-7.399307007781464,-2409.6255274696277,352.2848168516379,-6540.287104511507,-6.028250070703026,3.8479357898479147,2.4317596190937367,-2506.5618332222516,-5593.248529939121,-3336.136941549683,0.3970102618309062,3.737789466622766,-6.5606550615358525
950.6115516800453,-935.1016131083155,6850.3141349217585,-7.48717919257327,-0.15479511085929515,1.0117676842978685,-434.18461576721165,6948.507133925253,621.6037166328904,0.916674603896785,0.6796998033725953,-7.458671413494676,-2766.005581398409,582.259241048631,-6380.708243514298,-5.84691491951181,3.815192435722484,2.8856957503631313,-2477.4692537815117,-5357.337460876282,-3722.440374363497,0.5723916850857266,4.123126350747221,-6.3115995137794965
499.6997408571774,-942.4198651342848,6896.558292388004,-7.53795625419201,-0.08906075726227893,0.5291596011904554,-378.30927657906165,6974.641957019645,173.08700491591648,0.9451892723095463,0.19105653536506562,-7.4866338382161866,-3110.762283428805,809.7868451702633,-6194.243501788692,-5.6409368210007145,3.7664015070903187,3.3276412349033966,-2437.9243502363524,-5098.823999678744,-4092.9964921713063,0.745297957887545,4.490937732537541,-6.035934024742662
46.68994679342618,-945.7813412634765,6913.768113773119,-7.557087006105351,-0.022948446893912348,0.04429399025293799,-320.8408961219062,6971.4060192020615,-276.16017648516737,0.969755655810208,-0.298980611756285,-7.48299909145968,-3442.44182072029,1033.9101915875444,-5981.668458537189,-5.411158290294195,3.7017546501332905,3.7557329401095645,-2388.0976668857347,-4818.80654957669,-4446.243922959753,0.9149969017773336,4.83967492397251,-5.7348509852461
